Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Customer Status,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_Not Subscribed To Internet,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Offer_no offer,Offer_offer a,Offer_offer b,Offer_offer c,Offer_offer d,Offer_offer e
1,69,0,0,0,10,0,1,0,1,0,0,0,0,0,1,72.85,688.65,54.6,773.25,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,47,0,0,0,8,0,1,1,0,1,0,0,1,1,1,66.7,579.0,329.04,908.04,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,59,1,0,8,36,0,1,0,0,0,0,0,1,1,0,80.4,2937.65,1775.88,4713.53,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,53,0,0,0,1,0,1,0,0,0,0,0,0,1,0,70.5,70.5,41.39,111.89,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,56,0,0,0,16,0,0,0,0,0,0,0,0,0,1,19.3,360.35,704.8,1065.15,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,48,0,3,0,13,0,1,0,1,1,0,0,0,1,1,79.25,1111.65,436.02,1499.42,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,42,1,1,7,7,0,1,0,0,0,0,0,0,1,0,44.75,333.65,200.9,534.55,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,36,0,0,0,41,1,1,0,0,1,1,0,1,1,1,68.6,2877.05,1514.13,4391.18,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,49,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20.55,96.1,122.65,218.75,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,71,0,0,0,55,0,1,0,0,1,0,1,1,1,1,50.05,2743.45,0.0,2743.45,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,62,1,0,1,7,1,1,0,0,0,0,1,0,0,1,86.5,582.5,158.27,760.77,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,45,1,0,9,72,1,0,0,0,0,0,0,0,0,1,25.25,1841.2,3564.72,5405.92,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,51,1,0,6,72,0,0,0,0,0,0,0,0,0,0,20.5,1502.25,3161.52,4663.77,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,27,1,1,7,47,0,1,1,0,1,1,0,0,1,0,40.3,1794.8,0.0,1794.8,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,31,0,0,0,21,0,0,0,0,0,0,0,0,0,1,20.35,422.7,473.13,895.83,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,31,1,2,3,68,0,1,1,1,0,1,0,1,1,0,95.1,6683.4,631.72,7315.12,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,38,1,1,1,58,0,1,0,1,0,0,1,1,1,1,92.85,5305.05,2766.02,8071.07,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,79,1,0,6,33,1,1,0,1,0,0,1,1,1,1,100.6,3270.25,1455.3,4725.55,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,21,1,0,3,33,0,0,0,0,0,0,0,0,0,0,20.1,620.55,1629.21,2249.76,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.15,20.15,40.51,60.66,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,43,1,0,1,56,0,1,0,0,0,0,1,1,1,0,89.7,4952.95,212.24,5123.53,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,22,1,0,8,49,0,1,0,1,0,0,1,1,1,0,49.65,2409.9,0.0,2409.9,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,43,0,0,0,68,1,1,1,1,0,1,1,1,0,0,110.25,7279.35,3319.76,10629.11,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,32,1,0,1,72,1,1,1,0,1,1,1,0,1,1,98.2,7015.9,1834.56,8850.46,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,22,1,0,4,67,0,0,0,0,0,0,0,0,0,0,19.65,1335.2,2211.67,3546.87,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,57,1,0,1,45,1,1,1,1,1,1,1,1,1,0,113.3,5032.25,1509.3,6541.55,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,57,1,0,1,72,1,1,1,1,1,1,1,1,1,1,90.6,6441.85,2517.84,8959.69,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,23,1,0,4,10,0,0,0,0,0,0,0,0,0,0,20.1,184.4,140.4,324.8,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,47,0,0,0,59,0,0,0,0,0,0,0,0,0,1,20.2,1192.3,2783.03,3975.33,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,36,1,3,10,22,0,1,0,1,1,0,1,1,1,1,100.05,2090.25,199.1,2289.35,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,62,1,0,4,30,1,1,0,0,0,0,0,0,0,0,49.9,1441.95,166.8,1708.75,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,61,1,2,5,52,0,1,1,1,1,0,1,1,1,0,79.2,4016.3,859.56,4875.86,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,35,0,0,0,10,1,1,0,1,1,0,0,1,1,1,-7.0,1021.55,264.3,1285.85,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,45.3,45.3,28.37,103.67,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.4,20.4,22.12,42.52,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,59,0,0,0,20,0,0,0,0,0,0,0,0,0,1,-1.0,415.9,602.6,1018.5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,65,0,0,0,14,1,1,0,1,0,0,0,0,1,1,78.95,1101.85,229.04,1330.89,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,37,0,0,0,16,1,1,0,0,0,1,0,1,1,1,89.05,1448.6,191.36,1639.96,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,38,0,0,0,35,1,0,0,0,0,0,0,0,0,0,23.3,797.1,228.2,1025.3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,52,1,0,6,72,1,1,1,1,1,1,1,1,1,1,90.95,6468.6,3070.08,9538.68,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,46,1,0,7,65,0,1,0,0,0,1,1,0,1,1,59.8,3808.2,664.95,4473.15,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,47,1,0,3,7,0,1,1,1,0,0,0,0,1,0,34.2,256.6,0.0,256.6,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,69,1,0,1,1,0,1,0,0,0,0,0,0,1,0,46.0,46.0,7.74,53.74,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,72,0,0,0,1,0,1,0,1,0,0,0,0,1,1,73.0,73.0,20.55,93.55,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,68,0,0,0,3,1,1,0,0,0,0,0,0,1,1,75.05,256.25,71.46,327.71,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,44,0,0,0,2,0,1,0,0,0,0,1,0,1,1,79.75,164.5,16.64,181.14,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,27,1,2,1,23,1,0,0,0,0,0,0,0,0,1,25.6,514.75,587.42,1102.17,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,21,1,0,1,70,1,1,0,1,1,1,1,1,0,1,109.5,7674.55,2931.6,10756.15,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,47,0,0,0,29,1,0,0,0,0,0,0,0,0,0,25.15,702.0,131.37,833.37,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,44,0,0,0,43,0,0,0,0,0,0,0,0,0,1,19.65,779.25,288.53,1067.78,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,73,0,0,0,18,1,1,1,1,0,0,0,0,1,1,58.4,964.9,852.12,1817.02,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,46,1,0,0,71,1,0,0,0,0,0,0,0,0,0,25.05,1873.7,3183.64,5057.34,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,75,1,0,1,27,1,1,0,0,0,0,0,0,1,1,75.5,1893.95,286.2,2180.15,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,45,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19.05,157.65,281.52,439.17,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,72,1,0,10,48,0,1,0,0,0,0,0,0,1,1,70.65,3545.05,604.8,4149.85,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,36,0,0,0,27,0,0,0,0,0,0,0,0,0,0,19.15,501.35,544.86,1046.21,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,67,1,0,1,70,1,1,1,1,1,1,1,1,1,1,92.2,6474.45,1306.9,7781.35,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,51,0,0,0,58,1,1,1,1,1,0,1,1,1,1,107.75,6332.75,2708.6,9041.35,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,23,0,0,0,60,1,1,0,1,1,0,1,1,0,0,104.7,6333.8,2128.2,8612.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,51,0,0,0,46,1,1,0,1,1,1,1,1,1,0,108.65,4903.2,1725.0,6628.2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.5,20.5,26.12,46.62,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,62,0,0,0,66,0,1,0,1,1,0,1,1,1,0,99.5,6710.5,1704.12,8414.62,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,44,0,0,0,1,0,1,0,0,0,0,0,1,1,1,81.95,81.95,44.94,126.89,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,26,1,1,1,8,0,0,0,0,0,0,0,0,0,0,19.05,201.7,341.36,543.06,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,51,1,1,10,68,0,0,0,0,0,0,0,0,0,1,19.35,1292.65,3169.48,4462.13,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,59,0,0,0,18,0,1,0,1,1,0,0,0,1,1,33.5,600.0,0.0,600.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,78,1,0,1,11,1,1,0,0,1,0,1,1,1,1,99.55,1131.2,14.08,1145.28,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,27,0,0,0,1,0,1,0,1,0,0,1,0,0,0,84.3,84.3,1.63,95.93,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,45,0,0,0,46,1,1,0,0,1,0,1,1,1,1,101.1,4674.4,1286.62,5961.02,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,55,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20.0,141.6,187.68,329.28,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,32,1,3,10,9,0,1,0,0,1,1,1,1,1,0,103.1,970.45,399.33,1351.16,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,35,1,0,4,63,1,1,0,0,1,0,1,1,1,0,102.6,6296.75,171.36,6468.11,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,42,0,0,0,18,0,0,0,0,0,0,0,0,0,0,19.0,348.8,596.88,945.68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,23,0,0,0,1,0,1,0,0,1,0,0,0,0,1,74.6,74.6,22.16,106.76,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,31,0,0,0,13,1,1,0,0,0,1,1,1,1,1,99.0,1301.7,313.82,1615.52,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,54,0,0,0,7,0,1,0,0,0,0,0,1,0,1,79.3,523.15,134.47,667.62,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,45,1,3,1,18,0,1,0,0,0,1,0,1,1,1,85.6,1601.5,504.72,2106.22,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,28,1,3,1,37,0,1,1,0,1,1,0,0,1,1,58.75,2203.1,1319.79,3522.89,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,44,0,0,0,12,1,1,0,1,1,0,1,1,1,1,106.7,1253.9,302.28,1556.18,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,64,0,0,0,43,0,1,0,0,1,0,1,1,1,1,49.05,2076.2,0.0,2055.91,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,49,1,0,10,63,1,1,0,1,1,1,1,1,1,1,108.75,6871.7,1283.31,8155.01,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,54,1,3,1,6,0,0,0,0,0,0,0,0,0,1,20.4,107.6,248.16,355.76,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,73,0,0,0,24,1,1,0,1,1,0,1,1,1,1,102.95,2496.7,77.52,2574.22,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,47,0,0,0,2,0,1,0,0,0,0,1,1,1,1,90.4,168.2,21.06,189.26,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,25,1,0,1,38,1,1,0,1,1,0,1,0,1,1,94.65,3624.3,1888.6,5512.9,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,24,1,0,1,33,0,1,0,0,1,0,1,1,0,1,95.8,3036.75,1379.4,4476.15,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,35,0,0,0,48,1,1,0,0,1,1,1,1,1,1,-4.0,4946.05,504.0,5450.05,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,63,0,0,0,4,0,1,0,0,1,0,0,1,1,0,86.05,308.1,177.44,485.54,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,48,0,0,0,29,1,1,1,1,0,1,0,0,1,0,67.45,1801.1,398.46,2199.56,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,50,0,0,0,27,0,1,1,1,0,0,0,0,1,0,55.45,1477.65,547.83,2025.48,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,51,1,0,8,65,1,1,0,1,1,1,1,1,1,1,84.2,5324.5,2702.05,8026.55,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,24,0,0,0,31,1,1,0,0,0,1,0,0,1,0,81.7,2548.65,532.58,3081.23,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,56,1,0,3,49,1,1,1,0,0,0,1,1,1,1,100.85,4847.35,2195.69,7043.04,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,51,1,1,0,72,1,1,1,1,1,1,1,1,1,0,114.45,8100.55,1796.4,9896.95,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,37,0,0,0,5,1,1,0,1,0,0,0,1,1,1,64.0,370.25,223.9,594.15,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,80,0,0,0,33,0,1,1,1,1,0,1,1,1,1,59.45,1884.65,0.0,1884.65,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,48,1,1,7,65,1,0,0,0,0,0,0,0,0,0,26.0,1654.85,191.75,1846.6,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,32,0,0,0,60,1,1,0,0,1,1,1,1,1,0,80.55,4847.05,966.6,5813.65,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,65,1,0,1,63,0,1,1,1,1,1,1,1,1,1,84.0,5329.55,2560.95,7890.5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,71,0,0,0,3,0,1,0,0,0,0,0,0,1,1,70.4,204.7,6.78,211.48,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,75,1,0,5,55,1,1,0,0,0,0,0,0,1,0,51.65,2838.55,1624.15,4462.7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,56,1,2,9,68,0,1,0,1,1,1,1,1,1,0,105.75,7322.5,603.84,7926.34,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,70,1,0,10,72,1,1,1,1,1,1,0,0,1,1,96.6,6827.5,2022.48,8849.98,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,50,1,0,3,21,1,1,0,0,0,0,0,1,1,1,86.5,1808.7,886.62,2695.32,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,32,0,0,0,5,0,1,0,0,0,0,0,0,1,1,69.75,324.6,155.7,480.3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,57,1,0,1,37,0,0,0,0,0,0,0,0,0,0,19.5,805.2,1672.03,2477.23,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,47,0,0,0,29,1,1,0,0,0,0,1,1,1,1,71.0,2080.1,1200.02,3280.12,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,41,1,0,4,64,1,1,0,1,1,1,1,1,1,1,111.15,6953.4,550.4,7503.8,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,61,0,0,0,46,0,0,0,0,0,0,0,0,0,0,20.05,902.0,1391.5,2293.5,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,77,0,2,0,7,0,1,1,0,0,0,0,0,0,0,76.45,503.6,188.65,681.2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,66,0,0,0,23,1,1,0,0,1,0,0,0,1,1,79.35,1835.3,200.56,2020.45,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,47,1,0,5,68,1,0,0,0,0,0,0,0,0,0,25.25,1728.2,1552.44,3280.64,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,59,1,0,10,41,0,1,0,1,0,1,0,0,1,0,35.45,1391.65,0.0,1391.65,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,49,1,0,1,2,0,1,0,0,0,0,1,1,1,1,89.55,185.55,17.72,203.27,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,37,0,2,0,17,1,1,0,1,1,1,0,0,1,1,92.7,1556.85,846.26,2403.11,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,46,1,2,2,55,0,0,0,0,0,0,0,0,0,0,19.35,1153.25,1358.5,2511.75,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,54,1,3,3,5,0,1,1,0,0,0,0,0,0,1,49.4,232.55,235.3,477.85,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,48,1,0,2,68,1,1,1,1,1,1,0,0,1,0,70.9,4911.35,1863.88,6725.86,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
